,StartDate,BatchNumber,CustItem,Dryer,Flow,Hygroscopicity,Bulk Density,Moisture,ScheduledDryQty,ActualDryQty,YieldPercentage,DryingTime_Hrs,CleanTime_Hrs,DownTime_Hrs,TotalRunTime_Hrs,ProdLine,Rate
5231,2018-10-13 10:28:56.697,NJSD352477,10558-0000,Dryer 04,Good,Medium,Record,10% Max.,4393.8339,4310.1999,98.1,18.6,0.2,0.9,19.7,Fragrance,231.7311774193548
5232,2018-10-13 16:32:53.000,NJSD351817,41265-0000,Dryer 01,Good,Medium,,2.5% MIN TO 4% MAX,439.1508,363.8,82.8,5.6,5.2,3.8,14.6,Flavors,64.96428571428572
5233,2018-10-13 22:56:50.970,PASD352427,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5207.5488,4958.9999,95.2,34.8,0.1,2.5,37.4,Nutraceutical,142.4999971264368
5234,2018-10-14 02:43:15.063,NJSD352264,45219-0000,Dryer 02,Good,Medium,,5.0% MAX,13434.8581,12450.0,93.4,28.1,7.5,6.2,41.9,Flavors,443.06049822064057
5235,2018-10-14 06:28:09.237,NJSD352483,10558-0000,Dryer 04,Good,Medium,Record,10% Max.,4498.6343,4400.1999,97.8,16.3,3.4,4.7,24.4,Fragrance,269.95091411042944
5236,2018-10-14 13:19:48.513,NJSD351808,40989-0000,Dryer 01,Good,Medium,,TARGET 1.5% to 5%MAX,11222.4872,10650.0,94.9,23.0,7.3,2.9,33.2,Flavors,463.04347826086956
5237,2018-10-15 02:28:02.807,PASD349167,43394-0000,Dryer 10,Good,Medium,,5.0% Max,7448.3924,5841.0,78.4,36.9,15.8,12.5,65.1,Food Additive,158.2926829268293
5238,2018-10-15 07:43:14.770,NJSD351787,10577-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max,411.0036,370.0,90.0,1.6,4.5,3.4,9.5,Fragrance,231.25
5239,2018-10-15 12:46:39.000,NJSD350866,44037-0000,Dryer 04,Good,Medium,,4.0% MAX,12281.1371,10964.8997,89.3,79.5,4.1,7.6,91.2,Fragrance,137.92326666666668
5240,2018-10-15 13:35:17.497,PASD352478,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5207.5488,4958.9999,95.2,35.1,0.0,3.2,38.3,Nutraceutical,141.28204843304843
5241,2018-10-15 19:52:47.237,PASD349399,40333-0000,Dryer 08,Good,Medium,,4% Max,22336.656,21212.0993,95.0,74.1,15.0,2.5,91.7,Vitamin,286.26314844804324
5242,2018-10-15 22:28:54.040,NJSD350860,10301-0000,Dryer 02,Good,Medium,See Instructions,1.4% Max,26772.0002,25514.5994,95.3,24.5,8.3,1.3,34.1,Pharma,1041.4122204081632
5243,2018-10-16 00:00:13.463,NJSD351833,44573-0000,Dryer 01,Good,Medium,,2.5% - 4.0% MAX,2413.1778,2350.0,97.4,5.4,4.5,0.6,10.5,Flavors,435.18518518518516
5244,2018-10-16 10:50:27.000,PASD351870,45186-0000,Dryer 09,Good,Medium,Record (tapped),1.0% MAX,42.5637,9.38,22.0,14.8,1.3,25.6,41.7,Chemical,0.6337837837837839
5245,2018-10-16 20:08:27.213,NJSD352281,42011-0000,Dryer 01,Good,Medium,,5% Max,14322.0735,13650.0,95.3,36.0,3.5,1.0,40.5,Flavors,379.1666666666667
5246,2018-10-17 03:32:55.977,PASD350462,23423-0000,Dryer 06,Good,High,,3% Max,22599.1053,19201.7997,85.0,91.6,7.8,20.6,120.0,Flavors,209.62663427947598
5247,2018-10-17 03:57:16.713,PASD352480,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4600.0014,4958.9999,107.8,41.0,0.9,4.8,46.8,Nutraceutical,120.95121707317072
5248,2018-10-17 10:23:21.503,NJSD352003,15282-0000,Dryer 02,Poor,Medium,,5% MAX,6290.5831,5900.0,93.8,13.2,5.5,0.7,19.4,Flavors,446.969696969697
5249,2018-10-18 01:01:25.243,PASD352616,41902-0000,Dryer 10,Good,Medium,,5% MAX,490.0008,377.0,76.9,2.0,6.2,1.1,9.3,Flavors,188.5
5250,2018-10-18 12:38:26.443,NJSD352273,14071-0000,Dryer 02,Poor,Medium,,5% Max.,2449.7627,2373.5,96.9,7.7,6.7,1.2,15.5,Flavors,308.24675324675326
5251,2018-10-18 13:27:07.310,PASD346603,15592-0000,Dryer 10,Poor,High,0.40 - 0.60 g/cc,4% MAX,9009.1388,8150.0,90.5,13.6,3.9,8.2,25.7,Flavors,599.2647058823529
5252,2018-10-18 14:09:09.020,NJSD351800,42015-0000,Dryer 01,Good,Medium,,5% Max,2306.2717,2148.8999,93.2,5.3,6.6,0.8,12.7,Flavors,405.45281132075473
5253,2018-10-19 02:42:32.453,PASD352580,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4600.0014,4958.9999,107.8,29.4,0.0,3.3,32.7,Nutraceutical,168.67346598639455
5254,2018-10-19 03:50:37.040,NJSD351967,42456-0000,Dryer 01,Good,Medium,RECORD,5% max,1103.303,1050.0,95.2,3.3,5.2,0.4,8.8,Flavors,318.1818181818182
5255,2018-10-19 05:06:27.130,NJSD351714,10263-0000,Dryer 02,Poor,Medium,,5 % Max.,1205.8818,1098.5,91.1,4.3,3.6,0.5,8.4,Flavors,255.46511627906978
5256,2018-10-19 13:29:09.040,NJSD351713,10098-0000,Dryer 02,Poor,Medium,,5% Max.,1114.5335,1100.0,98.7,2.1,5.3,3.9,11.3,Flavors,523.8095238095237
5257,2018-10-19 14:08:28.760,NJSD352511,44356-0000,Dryer 04,Good,Medium,Record,5.0% MAX,1755.057,1749.0,99.7,6.7,5.2,0.3,12.2,Fragrance,261.04477611940297
5258,2018-10-19 16:21:52.507,NJSD352168,41254-0000,Dryer 01,Good,Medium,,2.5% MIN TO 4% MAX,6663.9353,6250.0,93.8,15.6,4.9,2.2,22.7,Flavors,400.64102564102564
5259,2018-10-19 16:53:37.187,PASD351568,42484-0000,Dryer 10,Good,Medium,RECORD,TARGET 1.5% - 3.0%,25811.5489,24050.0,93.2,31.4,5.2,2.5,39.1,Flavors,765.923566878981
5260,2018-10-19 19:48:36.997,PASD352669,41902-0000,Dryer 08,Good,Medium,,5% MAX,965.3023,50.0,5.2,3.5,11.8,5.3,20.7,Flavors,14.285714285714286
5261,2018-10-20 03:17:52.360,NJSD351423,10447-0000,Dryer 04,Good,Medium,,3% Max,1422.6071,1360.0,95.6,7.2,4.3,0.5,12.0,Fragrance,188.88888888888889
5262,2018-10-20 11:29:43.463,PASD352583,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4691.1335,4958.9999,105.7,31.2,0.3,4.2,35.7,Nutraceutical,158.94230448717948
5263,2018-10-20 16:10:13.410,NJSD352487,43644-0000,Dryer 01,Good,Medium,,5% MAX,7234.5412,6722.1998,92.9,21.0,6.0,3.8,30.7,Flavors,320.1047523809524
5264,2018-10-20 16:10:39.547,NJSD352659,45256-0000,Dryer 04,Good,Medium,,10% Max,285.4052,277.9,97.4,1.1,2.2,1.4,4.7,Fragrance,252.6363636363636
5265,2018-10-20 20:57:08.310,NJSD352660,45272-0000,Dryer 04,Good,Medium,,10% Max,286.3852,257.4,89.9,1.5,3.2,1.6,6.2,Fragrance,171.6
5266,2018-10-20 23:38:45.010,NJSD352334,23031-0000,Dryer 03,Good,Medium,,5% Max,3670.0018,2975.3999,81.1,5.8,11.8,4.9,22.6,Food Addit,512.9999827586207
5267,2018-10-21 04:14:07.690,NJSD352661,45268-0000,Dryer 04,Good,Medium,,10% Max,286.3852,222.4,77.7,1.0,3.4,0.5,4.8,Fragrance,222.4
5268,2018-10-21 08:58:47.087,PASD352551,41878-0000,Dryer 08,Good,Medium,,5% Max,16611.5495,16350.0,98.4,22.6,13.2,17.8,53.6,Flavors,723.4513274336283
5269,2018-10-21 09:36:22.990,NJSD352664,45260-0000,Dryer 04,Good,Medium,,10% MAX,287.9532,268.4,93.2,1.0,2.2,2.7,6.0,Fragrance,268.4
5270,2018-10-21 11:15:06.830,PASD351433,44695-0000,Dryer 10,Good,Medium,Record (tapped),Target = 2.8 (MAX = 3.0%),9165.2835,6200.0,67.6,18.6,3.5,7.0,29.0,Flavors,333.3333333333333
5271,2018-10-21 14:29:38.407,NJSD352143,41377-0000,Dryer 02,Good,Medium,,5% MAX,27796.475,26400.0,95.0,47.3,6.6,4.6,58.4,Flavors,558.139534883721
5272,2018-10-21 17:11:19.753,NJSD352665,45264-0000,Dryer 04,Good,Medium,,10% Max,285.4052,273.9,96.0,1.2,3.1,0.7,5.0,Fragrance,228.25
5273,2018-10-21 23:07:42.687,NJSD352040,10339-0000,Dryer 04,Good,Medium,,0.018,549.902,513.0,93.3,2.7,4.1,2.6,9.3,Fragrance,190.0
5274,2018-10-21 23:36:28.090,NJSD352654,44183-0000,Dryer 03,Good,Medium,Record at start up (tapped),3.0% Target (Max = 3.5%),9530.1098,9350.0,98.1,15.8,7.9,9.1,32.8,Flavors,591.7721518987341
5275,2018-10-21 23:49:55.620,NJSD352113,23509-0000,Dryer 01,Good,Medium,,5% Max,690.0478,633.8,91.8,2.2,4.6,0.4,7.2,Flavors,288.09090909090907
5276,2018-10-22 00:15:05.457,PASD352623,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,6900.0022,4958.9999,71.9,59.5,39.8,7.2,106.5,Nutraceutical,83.34453613445378
5277,2018-10-22 08:32:01.323,NJSD352114,10457-0000,Dryer 01,Good,Medium,,5% Max,815.4035,812.8,99.7,1.6,3.4,1.7,6.6,Flavors,507.99999999999994
5278,2018-10-22 10:53:39.920,NJSD352038,40689-0000,Dryer 04,Good,Medium,,4% Max,4195.0712,3856.9999,91.9,28.1,6.0,14.2,48.3,Fragrance,137.25978291814945
5279,2018-10-22 12:23:45.000,NJSD352217,40463-0000,Dryer 01,Good,Medium,,Target 4.5% (Max 6%),3773.4413,3508.0,93.0,13.2,3.8,4.5,21.5,Flavors,265.75757575757575
5280,2018-10-22 15:24:31.573,PASD341312,10304-0000,Dryer 06,Good,High,,4% Max,3934.3539,3647.7999,92.7,10.0,8.7,0.0,18.7,Chemical,364.77999
5281,2018-10-23 08:25:37.553,NJSD352699,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4279.2336,3747.9999,87.6,8.4,0.1,11.0,19.5,Fragrance,446.19046428571426
5282,2018-10-23 12:32:58.747,PASD352620,13766-0000,Dryer 06,Good,High,,4% MAX,4754.9436,4427.1999,93.1,10.7,8.8,4.3,23.8,Chemical,413.757
5283,2018-10-23 13:50:08.150,NJSD352218,40471-0000,Dryer 01,Good,Medium,,5% MAX,790.1463,700.0,88.6,2.6,5.3,0.3,8.1,Flavors,269.2307692307692
5284,2018-10-23 16:02:45.337,PASD352706,45212-0000,Dryer 10,Poor,High,,2.0% MAX,3131.0995,3030.4999,96.8,4.2,10.5,2.4,17.1,Food Additive,721.5475952380951
5285,2018-10-23 17:04:58.000,NJSD352343,40454-0000,Dryer 01,Good,Medium,,Target 4.5% (Max 6%),765.7266,700.0,91.4,4.1,4.6,0.7,9.3,Flavors,170.7317073170732
5286,2018-10-23 17:09:07.440,PASD351245,10344-0000,Dryer 08,Good,Medium,Record every 8 hours,See Instructions,52584.4986,49581.8011,94.3,90.7,16.0,12.7,119.4,Pharma,546.6571234840131
5287,2018-10-23 20:30:04.000,NJSD352268,45284-0000,Dryer 02,Good,Medium,Record (tapped),TARGET - 3.0% (MAX = 3.5%),3958.3632,3314.0,83.7,10.8,5.3,4.3,20.3,Flavors,306.85185185185185
5288,2018-10-24 04:38:55.043,NJSD352712,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,5499.7388,4640.6999,84.4,11.2,7.6,8.3,27.1,Fragrance,414.34820535714283
5289,2018-10-24 11:51:05.907,NJSD352230,23940-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc (Tapped),1.7% Max,932.7816,814.2,87.3,5.9,6.5,2.9,15.2,Fragrance,138.0
5290,2018-10-24 13:43:55.840,PASD351663,42535-0000,Dryer 10,Good,Medium,RECORD,5% MAX,11293.2401,9807.7997,86.8,17.0,7.3,10.9,35.1,Food Additive,576.929394117647
5291,2018-10-24 17:35:57.000,NJSD350469,43323-0000,Dryer 02,Good,Medium,0.50-0.75 G/CC,Target <4% ( MAX 6%),5257.1528,4650.0,88.5,17.4,6.1,24.4,47.8,Flavors,267.2413793103448
5292,2018-10-24 22:19:57.433,NJSD352302,23087-0000,Dryer 01,Good,Medium,,5% Max,2417.5047,2263.4999,93.6,5.9,4.8,1.9,12.6,Flavors,383.64405084745755
5293,2018-10-25 03:39:23.413,NJSD352231,24337-0000,Dryer 04,Good,Medium,,1.7 Max,358.6649,314.8,87.8,1.8,4.8,0.3,6.9,Fragrance,174.88888888888889
5294,2018-10-25 04:25:32.000,NJSD351789,43206-0000,Dryer 03,Good,Medium,Record B/M/E tapped,3% MAX,23588.5662,20440.0,86.7,45.9,14.3,44.8,104.9,Fragrance,445.31590413943354
5295,2018-10-25 11:51:50.140,NJSD352753,10283-0000,Dryer 04,Good,Medium,,10% Max,4349.9654,4310.1999,99.1,19.3,4.1,7.7,31.1,Fragrance,223.32641968911915
5296,2018-10-25 12:15:02.210,NJSD352305,40512-0000,Dryer 01,Good,Medium,,5% Max,11029.9688,10290.9997,93.3,23.6,4.6,2.4,30.6,Flavors,436.05930932203387
5297,2018-10-25 16:49:00.213,PASD352562,23687-0000,Dryer 06,Good,Low,,5% Max,14382.6204,13200.0,91.8,20.2,4.3,4.9,29.4,Flavors,653.4653465346535
5298,2018-10-26 02:36:57.393,PASD351762,44295-0000,Dryer 10,Good,Medium,,TARGET 1.5% - 3.5%,5177.1233,4550.0,87.9,9.9,2.4,1.6,14.0,Flavors,459.5959595959596
5299,2018-10-26 11:11:00.507,PASD352683,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5750.0018,4958.9999,86.2,43.6,0.0,4.1,47.8,Nutraceutical,113.73852981651375
5300,2018-10-26 14:58:36.000,NJSD352300,10316-0000,Dryer 01,Good,Medium,,5% Max,10617.4296,10023.5997,94.4,34.4,6.1,11.4,51.8,Flavors,291.38371220930236
5301,2018-10-26 17:39:29.240,PASD351760,44311-0000,Dryer 10,Poor,High,,1.5 - 3.5% Max,7702.8547,7100.0,92.2,11.3,5.6,0.9,17.8,Flavors,628.3185840707964
5302,2018-10-26 22:25:13.040,NJSD352035,44042-0000,Dryer 04,Good,Medium,,4.0% MAX,12107.7118,11130.1997,91.9,84.3,4.4,14.3,103.0,Fragrance,132.03083867141163
5303,2018-10-26 23:21:08.997,NJSD352503,42539-0000,Dryer 02,Good,Medium,0.45-0.65 g/cc,5% MAX,20185.5338,20000.0,99.1,39.7,7.9,9.9,57.6,Flavors,503.7783375314861
5304,2018-10-27 02:28:15.433,PASD343917,10320-0000,Dryer 06,Good,Medium,CHECK AND RECORD,11% Max,44022.8721,42165.5,95.8,128.2,17.4,5.6,151.1,Chemical,328.9040561622465
5305,2018-10-27 14:01:22.887,PASD352097,10374-0000,Dryer 10,Good,Medium,,5% Max.,12664.8538,12392.0996,97.8,11.6,6.7,2.8,21.1,Vitamin,1068.2844482758621
5306,2018-10-28 10:57:01.857,PASD352799,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4986.228,4958.9999,99.5,25.4,0.0,2.5,28.0,Nutraceutical,195.23621653543307
5307,2018-10-28 15:33:17.593,PASD346606,40265-0000,Dryer 10,Good,Medium,LOOSE 0.30 - 0.60gms/cc,2% Max,9609.8602,8981.2998,93.5,13.8,4.9,3.1,21.8,Vitamin,650.8188260869565
5308,2018-10-29 01:57:08.710,NJSD352407,40989-0000,Dryer 01,Good,Medium,,TARGET 1.5% to 5%MAX,15664.33,14710.0,93.9,31.0,5.5,4.3,40.8,Flavors,474.51612903225805
5309,2018-10-29 10:12:20.617,NJSD351911,44315-0000,Dryer 02,Good,Medium,Record once after start up,Target 1.5 - 3.5%,22295.1941,22200.0,99.6,36.7,5.4,7.2,49.4,Flavors,604.9046321525885
5310,2018-10-29 13:50:39.343,PASD352173,44415-0000,Dryer 10,Good,Medium,,2.5% Max,20337.171,19530.0,96.0,18.0,2.2,9.7,29.8,Food Additive,1085.0
5311,2018-10-29 14:56:52.553,PASD350990,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4140.0013,4958.9999,119.8,42.8,0.0,5.5,48.3,Nutraceutical,115.86448364485982
5312,2018-10-30 03:50:34.743,PASD352721,43185-0000,Dryer 08,Good,Medium,0.45-0.65 g/cc,2% - 6%,10140.317,9900.0,97.6,14.6,6.6,4.4,25.6,Flavors,678.082191780822
5313,2018-10-30 17:47:42.000,PASD352101,45230-0000,Dryer 10,Good,Medium,Record (tapped),T arget = 3.0% (MAX = 3.5%),6940.0104,6350.0,91.5,12.0,16.8,6.1,34.9,Flavors,529.1666666666666
5314,2018-10-30 21:40:17.390,NJSD351439,41158-0000,Dryer 01,Good,Medium,,2.5% MIN - 4% MAX,3446.6774,3221.0,93.5,7.9,0.7,2.4,11.0,Flavors,407.72151898734177
5315,2018-10-30 23:54:15.000,PASD352722,42511-0000,Dryer 08,Good,Medium,0.40-0.65g/cc,5%MAX,11084.6853,10850.0,97.9,14.2,30.3,1.9,46.4,Flavors,764.0845070422536
5316,2018-10-31 02:24:59.000,NJSD352612,43337-0000,Dryer 04,Good,Medium,RECORD ONCE,1.7% MAX,355.2975,319.8,90.0,1.5,4.8,1.8,8.0,Fragrance,213.20000000000002
5317,2018-10-31 09:55:26.000,NJSD352254,44947-0000,Dryer 02,Good,Medium,,5.0% MAX,10831.3236,10578.0,97.7,24.7,7.1,10.3,42.1,Flavors,428.25910931174093
5318,2018-10-31 10:47:41.437,PASD352989,45186-0000,Dryer 09,Good,Medium,Record (tapped),1.0% MAX,19.75,7.68,38.9,19.2,32.5,51.4,103.2,Chemical,0.4
5319,2018-10-31 11:25:48.000,NJSD351330,43648-0000,Dryer 01,Good,Medium,Record after startup,5% Max,2453.0512,2191.0999,89.3,8.4,3.2,0.5,12.1,Food Additive,260.8452261904762
5320,2018-10-31 15:14:25.517,PASD352934,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4370.0014,4958.9999,113.5,38.8,0.1,5.4,44.3,Nutraceutical,127.80927577319588
5321,2018-10-31 15:23:40.353,NJSD352046,10013-0000,Dryer 04,Good,Medium,Target = 0.30 g/mL,2 to 4% Max,1386.358,1006.8,72.6,5.9,4.1,14.8,24.8,Fragrance,170.64406779661016
5322,2018-10-31 22:31:46.057,NJSD352997,41902-0000,Dryer 03,Good,Medium,,5% MAX,980.0001,774.8,79.1,4.7,9.5,0.3,14.5,Flavors,164.85106382978722
5323,2018-11-01 11:46:58.513,PASD352185,43125-0000,Dryer 08,Good,Medium,0.55 - 0.75 g/cc,Target < 3.0 (4.5% Max),8968.9418,8720.0,97.2,10.6,12.1,2.4,25.1,Flavors,822.6415094339623
5324,2018-11-01 13:01:39.870,NJSD352496,10024-0000,Dryer 03,Good,Medium,,5% Max,20478.2417,19237.0,93.9,32.0,9.3,13.9,55.3,Flavors,601.15625
5325,2018-11-01 13:29:26.640,PASD352928,41737-0000,Dryer 10,Good,Medium,,5% Max,26854.6295,25375.0,94.5,31.3,8.4,2.8,42.6,Food Additive,810.702875399361
5326,2018-11-01 13:58:08.933,NJSD352439,10509-0000,Dryer 01,Good,Medium,,5% Max.,1636.799,1509.5,92.2,11.2,4.2,1.4,16.8,Flavors,134.77678571428572
5327,2018-11-01 16:48:49.173,NJSD352935,44787-0000,Dryer 04,Good,Medium,,10% MAX,1361.9409,1311.8,96.3,5.1,6.1,0.4,11.6,Fragrance,257.21568627450984
5328,2018-11-02 05:21:12.680,NJSD345929,10592-0000,Dryer 04,Good,Medium,,0.8% Max,4761.7152,4620.0,97.0,11.9,0.1,0.6,12.6,Chemical,388.2352941176471
5329,2018-11-02 08:00:13.277,NJSD352272,45201-0000,Dryer 01,Good,Medium,Record (tapped),3.0% TARGET (MAX = 3.5%),1498.6213,1400.0,93.4,2.8,4.8,0.7,8.4,Flavors,500.00000000000006
5330,2018-11-02 08:20:18.703,NJSD352270,22745-0000,Dryer 02,Good,Medium,,6% Max,4412.5406,4360.0,98.8,7.0,6.8,0.7,14.5,Flavors,622.8571428571429
5331,2018-11-02 11:38:20.723,PASD352967,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5060.0016,4958.9999,98.0,41.8,0.0,5.3,47.1,Nutraceutical,118.63636124401914
5332,2018-11-02 18:13:08.277,NJSD352377,44272-0000,Dryer 01,Good,Medium,,1.5 - 3.5% MAX,3207.995,3000.0,93.5,13.7,6.6,3.6,23.9,Flavors,218.97810218978103
5333,2018-11-02 19:13:23.067,NJSD352837,10578-0000,Dryer 04,Good,Medium,,0.8% Max,1272.8404,1176.5,92.4,6.0,5.3,1.0,12.3,Chemical,196.08333333333334
5334,2018-11-02 23:59:58.080,NJSD352601,43780-0000,Dryer 02,Good,Medium,,5,15530.4973,15193.9997,97.8,23.6,6.5,4.4,34.5,Flavors,643.8135466101695
5335,2018-11-03 08:36:00.853,NJSD352927,44886-0000,Dryer 04,Good,Medium,,10% MAX,894.8318,872.6,97.5,3.5,3.3,0.8,7.6,Fragrance,249.31428571428572
5336,2018-11-03 09:50:35.280,PASD351769,45277-0000,Dryer 06,Good,Medium,Record (tapped),Target = 3.0% (Max = 3.5%),8973.6638,7400.0,82.5,20.0,7.3,14.7,42.0,Flavors,370.0
5337,2018-11-03 17:02:27.640,NJSD353063,44623-0000,Dryer 04,Good,Medium,,10% Max,834.3452,765.6,92.1,3.2,0.0,0.9,4.2,Fragrance,239.25
5338,2018-11-03 17:23:03.850,PASD352071,44558-0000,Dryer 08,Good,Medium,Record at startup (Tapped),TARGET = 1.5 - 3.5% (MAX = 4.0%),6220.9175,4550.0,73.1,18.9,14.4,7.7,41.0,Flavors,240.74074074074076
5339,2018-11-03 19:15:01.117,NJSD352443,44434-0000,Dryer 01,Good,Medium,Record at start up (tapped),Target = 3.0% Max = 3.5%,2307.998,2160.0,93.6,5.7,5.0,0.5,11.2,Flavors,378.9473684210526
5340,2018-11-03 22:07:19.430,NJSD353065,45314-0000,Dryer 04,Good,Medium,,10 MAX,389.0432,374.8,96.3,1.6,4.2,0.6,6.4,Fragrance,234.25
5341,2018-11-04 00:09:19.433,NJSD351756,44278-0000,Dryer 03,Good,Medium,,2% MIN; 4% MAX,9176.6937,7800.0,85.0,23.6,8.5,0.4,32.5,Flavors,330.50847457627117
5342,2018-11-04 05:58:17.733,NJSD353068,44771-0000,Dryer 04,Good,Medium,,10% MAX,3349.4251,3264.2999,97.5,13.2,0.1,2.7,16.0,Fragrance,247.29544696969697
5343,2018-11-04 07:22:14.437,NJSD352751,41888-0000,Dryer 01,Good,Medium,,5% MAX,6456.175,6100.0,94.5,17.2,4.8,1.3,23.3,Flavors,354.6511627906977
5344,2018-11-04 08:39:18.000,NJSD342929,10302-0000,Dryer 02,Good,Medium,,1% Max,200238.3684,196017.5978,97.9,179.1,11.2,30.6,220.9,Chemical,1094.4589491903964
5345,2018-11-04 10:49:21.190,PASD352968,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4877.7361,4958.9999,101.7,35.6,1.9,3.4,40.9,Nutraceutical,139.29774999999998
5346,2018-11-04 12:38:04.213,PASD352589,44578-0000,Dryer 10,Good,Medium,,2.5 - 5.0% MAX,11524.1017,10964.8997,95.1,13.5,3.7,4.3,21.5,Flavors,812.2147925925926
5347,2018-11-04 22:31:38.270,NJSD353069,45310-0000,Dryer 04,Good,Medium,,10% Max,762.6398,749.6,98.3,3.0,4.4,1.1,8.5,Fragrance,249.86666666666667
5348,2018-11-05 07:39:23.653,NJSD352644,24053-0000,Dryer 01,Good,Medium,,5% Max,3262.4415,3124.0,95.8,7.4,4.9,0.4,12.7,Flavors,422.16216216216213
5349,2018-11-05 10:51:28.700,NJSD352602,23302-0000,Dryer 03,Good,Medium,,5% Max,9296.3909,7837.0,84.3,26.7,13.3,19.1,59.1,Flavors,293.52059925093636
5350,2018-11-05 11:43:21.990,PASD352592,45284-0000,Dryer 06,Good,Medium,Record (tapped),TARGET - 3.0% (MAX = 3.5%),7142.0561,6500.0,91.0,18.5,5.7,2.3,26.6,Flavors,351.35135135135135
5351,2018-11-05 12:32:01.043,NJSD352505,15276-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max.,445.5018,405.0,90.9,2.2,6.5,0.8,9.4,Chemical,184.09090909090907
5352,2018-11-05 14:54:35.600,PASD351908,44291-0000,Dryer 08,Poor,High,,1.5% to 3.5% MAX,11638.5839,11150.0,95.8,24.2,9.7,2.4,36.3,Flavors,460.74380165289256
5353,2018-11-05 21:29:32.410,NJSD352486,42610-0000,Dryer 01,Good,Medium,RECORD,5% MAX,1558.2663,1487.7,95.5,5.3,6.3,0.6,12.2,Flavors,280.6981132075472
5354,2018-11-05 23:08:55.443,NJSD352019,41208-0000,Dryer 04,Good,Medium,,0.04,2320.41,2253.9999,98.0,34.0,4.5,6.1,44.6,Fragrance,66.29411470588235
5355,2018-11-06 05:36:16.057,PASD350992,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5077.3557,4958.9999,97.7,36.5,0.9,3.3,40.7,Nutraceutical,135.8630109589041
5356,2018-11-06 10:48:08.117,NJSD352643,41616-0000,Dryer 01,Good,Medium,,5% Max,1342.656,1281.5,95.4,4.3,5.4,1.0,10.7,Flavors,298.0232558139535
5357,2018-11-06 10:57:02.203,PASD352816,45300-0000,Dryer 10,Poor,Medium,,Target = 1.5%,3563.0,3100.0,87.0,10.2,10.5,0.0,20.8,Nutraceutical,303.921568627451
5358,2018-11-06 16:40:02.673,PASD352678,44233-0000,Dryer 06,Good,Medium,Record at start up (tapped),TARGET =3.0% (MAX 3.5%),4334.8844,3350.0,77.3,11.4,4.8,5.4,21.5,Flavors,293.859649122807
5359,2018-11-06 21:32:05.407,NJSD352728,45305-0000,Dryer 01,Good,Medium,Record (tapped),TARGET = 1.5 - 3.0% (MAX = 3.5%),1239.7428,1130.0,91.1,9.7,5.2,8.1,23.0,Flavors,116.49484536082475
5360,2018-11-07 03:50:59.000,PASD353011,24000-0000,Dryer 08,Good,Medium,,5% MAX,7569.2997,7050.0,93.1,12.3,11.7,2.7,26.6,Flavors,573.170731707317
5361,2018-11-07 16:55:40.173,PASD351834,44506-0000,Dryer 06,Good,Medium,Record at start up (tapped),TARGET = 3.0% (MAX = 3.5%),2468.8052,2200.0,89.1,6.4,4.5,2.1,13.0,Flavors,343.75
5362,2018-11-07 19:05:31.740,PASD352625,10551-0000,Dryer 10,Good,Low,,5.0% Max,53582.3512,51678.0,96.4,44.8,7.1,2.6,54.5,Vitamin,1153.5267857142858
5363,2018-11-07 21:51:50.660,NJSD352564,10029-0000,Dryer 04,Good,Medium,,1.7% Max,641.5087,538.4,83.9,3.2,5.7,1.7,10.6,Fragrance,168.24999999999997
5364,2018-11-07 22:20:32.440,PASD352978,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4370.0014,4958.9999,113.5,34.7,0.0,6.0,40.7,Nutraceutical,142.91065994236308
5365,2018-11-07 23:36:52.440,NJSD352502,43453-0000,Dryer 03,Good,Medium,0.50-0.65 g/cc,3% MAX,3197.2071,2900.0,90.7,4.6,5.8,0.3,10.7,Flavors,630.4347826086957
